Resolution,Data_Rate(bps),Time(s)
16,7006457071.644479,1.010270357131958
16,7000252986.002276,1.0093092918395996
16,7008351751.965795,1.0093357563018799
16,7004961680.701414,1.0096187591552734
16,7004773693.992969,1.009572982788086
16,7001630301.081047,1.0093677043914795
16,7004138635.846182,1.009671688079834
16,6999393014.420225,1.0093400478363037
16,7001406182.800248,1.009352207183838
16,6995670705.892107,1.0089967250823975
16,6999871794.644386,1.0093188285827637
16,7001602544.303914,1.0092988014221191
16,6997347299.307658,1.0096590518951416
16,6999831250.949077,1.0093653202056885
16,6998889126.136267,1.0096721649169922
16,6998023427.689006,1.0096511840820312
16,6999950583.287557,1.009277582168579
16,6998790652.311934,1.0094783306121826
16,6997465975.414794,1.0097041130065918
16,6998482357.26218,1.0095610618591309
16,7000004469.613496,1.0093200206756592
16,6999256125.803312,1.0093765258789062
16,6999231831.966124,1.0094051361083984
16,7016664693.150919,1.0067434310913086
16,6981766694.560605,1.009368896484375
16,7001802240.215275,1.0093393325805664
16,6999537521.270452,1.009352684020996
16,6999390494.901675,1.0093798637390137
16,7000725747.554113,1.0095853805541992
16,6999617960.81871,1.0096471309661865
16,6999859334.817897,1.009275197982788
16,7001955224.534994,1.0092694759368896
16,6997666422.058311,1.009622573852539
16,6998993318.794116,1.0095794200897217
16,7002665219.124849,1.0093846321105957
16,6997377251.295536,1.0096642971038818
16,7000345679.540007,1.009300708770752
16,7001609164.67719,1.0094842910766602
16,6995903503.628331,1.0100815296173096
16,6999729515.253163,1.0094194412231445
16,6999201039.270246,1.0093581676483154
16,6997471637.275113,1.0097355842590332
16,6999278577.528186,1.0094211101531982
16,6998559016.918387,1.009660005569458
16,6998123942.835802,1.0097789764404297
16,6999479654.272422,1.0093610286712646
16,6999288711.518826,1.009347915649414
16,6999063743.017046,1.009455680847168
16,6998345280.699275,1.0095856189727783
16,6999278008.877643,1.0097224712371826
16,6999533385.603162,1.0093114376068115
16,7001812163.709108,1.0093379020690918
16,6999094667.594583,1.0094273090362549
16,6998909561.260982,1.009617805480957
16,7002302002.232995,1.009378433227539
16,6999655977.5708685,1.0096416473388672
16,6999653258.13699,1.009335994720459
16,7002861838.476802,1.009343147277832
16,6996154080.304485,1.0098838806152344
16,6999333133.000064,1.009413242340088
16,7001275946.039662,1.0093936920166016
16,6997377749.518813,1.0096869468688965
16,6998966234.380576,1.0093896389007568
16,6999965401.899249,1.0096986293792725
16,6997940096.346611,1.0097074508666992
16,6999644991.0910225,1.0093371868133545
16,7001664608.259736,1.0093388557434082
16,6996923711.046745,1.009692668914795
16,6997694464.389777,1.009692668914795
16,6999276110.697159,1.0094633102416992
16,6997019139.048448,1.009735107421875
16,6999790961.574765,1.0093400478363037
16,7001807306.954429,1.0093445777893066
16,6996496061.882571,1.0099098682403564
16,6999594774.776568,1.009397029876709
16,6999131047.039455,1.009340763092041
16,6999557718.980888,1.0094513893127441
16,7002360939.192698,1.0089457035064697
16,6995826783.472503,1.0093557834625244
16,7004120291.340066,1.0093398094177246
16,7001555134.328427,1.0093367099761963
16,6999036641.451522,1.0093460083007812
16,6998439630.654622,1.0096580982208252
16,6999383643.192502,1.009368896484375
16,6999262987.761435,1.0096349716186523
16,6999543495.543785,1.009319543838501
16,7001868753.127108,1.009350061416626
16,6996187865.568237,1.0099830627441406
16,6999788145.7634,1.0093655586242676
16,7001736897.031443,1.009488582611084
16,6996986307.759479,1.0096752643585205
16,6999662331.444428,1.009291648864746
16,7000775145.669095,1.0095674991607666
