Resolution,Data_Rate(bps),Time(s)
16,9798032530.700665,1.0094611644744873
16,9797661550.318903,1.0094857215881348
16,9800534711.591675,1.0091769695281982
16,9799851920.019007,1.009169578552246
16,9799770459.21848,1.0091865062713623
16,9798790869.05497,1.0093796253204346
16,9798948595.689423,1.0093283653259277
16,9798224406.248207,1.009331226348877
16,9799632617.932848,1.0091793537139893
16,9798797998.0885,1.0095257759094238
16,9797867102.343355,1.0094056129455566
16,9802756099.695456,1.0092103481292725
16,9796474074.073694,1.0094714164733887
16,9799847710.185503,1.009124755859375
16,9802550932.203169,1.0091350078582764
16,9798343904.901245,1.0098876953125
16,9800137505.879002,1.009206771850586
16,9802470169.237692,1.0091552734375
16,9796397554.335485,1.0094630718231201
16,9799908130.050102,1.0091509819030762
16,9800792547.271849,1.0094330310821533
16,9797521894.767729,1.0095171928405762
16,9799710742.758986,1.00917387008667
16,9802426307.319992,1.0091922283172607
16,9796354973.792349,1.0094478130340576
16,9798386129.03651,1.0093965530395508
16,9799454353.641148,1.00919771194458
16,9796280627.349218,1.0096604824066162
16,9791929330.556154,1.0100245475769043
16,9799353186.385458,1.009352445602417
16,9794703422.894156,1.0097880363464355
16,9799913810.884565,1.0093228816986084
16,9799717173.109966,1.0092389583587646
16,9799549785.674477,1.0092425346374512
16,9798785225.432686,1.0093443393707275
16,9798725746.30475,1.0097134113311768
16,9799817862.304863,1.009270429611206
16,9803383029.918228,1.0092277526855469
16,9799380865.70215,1.0092864036560059
16,9822031274.089745,1.0068106651306152
16,9773511343.024738,1.0094492435455322
16,9799663812.901472,1.0096261501312256
16,9799869228.908276,1.0092933177947998
16,9802765864.310253,1.0092434883117676
16,9795373476.96944,1.0098342895507812
16,9799750385.642267,1.0093858242034912
16,9802984788.226233,1.009258508682251
16,9796369330.444698,1.009634256362915
16,9799595183.554848,1.0092651844024658
16,9800531995.192474,1.0095853805541992
16,9796885423.397991,1.0096750259399414
16,9799955803.661657,1.0093305110931396
16,9798832485.1907,1.009338617324829
16,9797102561.647064,1.009542465209961
16,9798515867.387758,1.0095036029815674
16,9799390745.86727,1.0094869136810303
16,9797106546.748281,1.009653091430664
16,9800217022.106003,1.0092651844024658
16,9799426832.155712,1.0093533992767334
16,9798665764.189396,1.0095744132995605
16,9800304162.443996,1.0093731880187988
16,9799333120.88693,1.009739637374878
16,9800090660.861372,1.0093507766723633
16,9803647365.888994,1.009340524673462
16,9797878200.392206,1.0095582008361816
16,9799920697.760197,1.0092957019805908
16,9802636396.578196,1.0092790126800537
16,9799441968.887106,1.0095405578613281
16,9798913497.278505,1.0093772411346436
16,9800495123.199566,1.0095951557159424
16,9796136952.888464,1.0097205638885498
16,9800305156.992819,1.0092620849609375
16,9803334940.908566,1.009213924407959
16,9796906568.827017,1.009519100189209
16,9798623967.348476,1.0095155239105225
16,9803269891.887737,1.0092675685882568
16,9796199367.424063,1.0096056461334229
16,9799553476.705069,1.0091960430145264
16,9802377430.972145,1.0092809200286865
